hash,block_number,block_timestamp,from_address,to_address,value,miner,fee,status,is_contract_creation
0x2da2b7820c4215819ad490dad8c14e5b9f7517a17e7b7fbef5519510b40d80d2,50023,1438982907,0x6b760d4877e6a627c1c967bee451a8507ddddbab,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,750000000000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,25320679510922664,1,0
0xbdfae474f421ca4e89fda1ce54f2df3e65a927251fb19855350d796fb1f7efb3,50024,1438982930,0x7a19c3c33f2a800b2fa361fd24277cab0a1c1db1,0x32be343b94f860124dc4fee278fdcbd38c102d88,5999998833630000447488,0x1d889aff5d57138c9819412d63b5d877567b5936,1166368527954000,1,0
0x95c4558edea49076dd8c61b81d1e34c1f69f68dd72f26a1f26a92a9b1ef235b6,50024,1438982930,0x796fb5ff91099467f7669c8fb0c68739fd3a9e40,0x32be343b94f860124dc4fee278fdcbd38c102d88,14738833630000001024,0x1d889aff5d57138c9819412d63b5d877567b5936,1166368527954000,1,0
0x1806eee04b3631cfca071e539452ccc5a8fddb3dc85786b8995594ecdae1a0a5,50059,1438983385,0x123843545fb525c8e134c9a5f15ada6865cc3848,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,157000000000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,1248847607898636,1,0
0x656181db4d15fd642ba46ea6b2b39fa20062061388a7a8307a594922763450d9,50069,1438983553,0xa7247c53d059eb7c9310f628d7fc6c6a0a773f08,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,294000000000000000000,0x580992b51e3925e23280efb93d3047c82f17e038,6483600000000000,1,0
0x0e6daf6278071e223e3cee456644238be01738334324471c67dbda73de5b847a,50069,1438983553,0x2efc4c647dac6acac35577ad221758fef6616faa,0x64cf897d51472dc7cff0e6368eb15b9e2d5168e3,7999989500000000000000,0x580992b51e3925e23280efb93d3047c82f17e038,10500000000000000,1,0
0x8e1c6a9107e85c00148291474a483ea665c7489857533fe5a5af34f0d19f6ada,50073,1438983596,0x1d889aff5d57138c9819412d63b5d877567b5936,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,96000000000000000000,0x53824166ea5271d3425e3194c848a90ca4e97eb2,1236768770801148,1,0
0xa8bbd79eb1bbed0dc3fe057ee3d5c25e80e2fc94ef53943e2fb94f1a1033f0df,50088,1438983772,0x1715dfcf43df151db1538fcc13532432a7ac1314,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,36000000000000000000,0x4947190fcc30d3fb3a16233b259bfe6b3492339a,1260169688454060,1,0
0xf77927183e7d641702e200d4e208847e18f91d7602e86161941966990400593a,50088,1438983772,0x344c97aef984d928676f82c2bedb1d159efe3d7f,0x3463f942ecbbfd18f1cf702576c99bc11f7cb1ae,2746850000000000000,0x4947190fcc30d3fb3a16233b259bfe6b3492339a,1029000000000000,1,0
0xc98bd3ab48a97b8df1f3fc66e4c7fc9020d69eff016266f1342906f11f27f363,50096,1438983874,0x96ea6ac89a2bac95347b51dba63d8bd5ebdedce1,0x15ec455c1446538caa87b185cea4a0c7a537c56f,985000000000000000000,0x55baf64fc9eaccffd7cc643bb61142e1c6ac093e,1149951934971000,1,0
0x0befd2c93a7e540994d11892802b0e55df7151459cc1700d2af5de5bf48ff762,50102,1438983928,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,0xca092a957744f6385b1aee5dc694143e8a06f805,13248480000000000,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13,1185298631202000,1,0
0xd70e6f6f09fa4847075e358d36d3bbbb5d153a547ef92f0d03d299b4493d33a1,50104,1438983980,0x952f389ece021cecc7e7e00b5316925e14396b92,0x779468d74e550d672824b4996ec5d38319a5882f,1000000000000000,0x051219f568c86ea6dd6dd2cc8052c31504f33d44,10500000000000000,1,0
0x01d3c47b0e82ff2c82268eef9e4ee14fe9c681e75a5781d03a6cefbc23afd651,50105,1438983989,0x64cf897d51472dc7cff0e6368eb15b9e2d5168e3,0x1a7272145df4c97dde329003b114552332ce87f7,1000000000000000000000,0x157c6f2431eb1a95797ee86f7d17b3c0fd47a247,10500000000000000,1,0
0x3f97c969ddf71f515ce5373b1f8e76e9fd7016611d8ce455881009414301789e,50107,1438984016,0x834e9b529ac9fa63b39a06f8d8c9b0d6791fa5df,0x109c4f2ccc82c4d77bde15f306707320294aea3f,1000000000000000000,0x5146556427ff689250ed1801a783d12138c3dd5e,6183753763629378,0,0
0x893c428fed019404f704cf4d9be977ed9ca01050ed93dccdd6c169422155586f,50111,1438984075,0xfd2605a2bf58fdbb90db1da55df61628b47f9e8c,0x109c4f2ccc82c4d77bde15f306707320294aea3f,1000000000000000000,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13,5771332257047918,1,0
0xd53de303cdf655623e68bf8f2beb66ed9226756f5fffb686117fdae25246e3ee,50112,1438984082,0x63d55ad99b9137fd1b20cc2b4f03d42cbaddf334,0x95a204dd5d814e40f300ba0dfb1194286f03e28a,399989500000000000000,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13,10500000000000000,1,0
0xefd838d00cb998b5b11067bfff7958aee6ad93783b765c8328b8ee945613ac8c,50116,1438984115,0x77d43fa7b481dbf3db530cfbf5fdced0e6571831,0x0000000000000000000000000000000000000000,1000000000000000000,0xa50ec0d39fa913e62f1bae7074e6f36caa71855b,1145127640125000,1,0
0x1072369c82285007f94f5f97a8df8b680e9939c321d617f4d4012fdf8f0f4617,50117,1438984118,0x834e9b529ac9fa63b39a06f8d8c9b0d6791fa5df,0x109c4f2ccc82c4d77bde15f306707320294aea3f,1000000000000000000,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,4366665181939812,1,0
0x491c0863091ab4c4678812b758c6e8fbe3674d64f5f6676af8489474c568ed4d,50128,1438984286,0x95a204dd5d814e40f300ba0dfb1194286f03e28a,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5000000000000000000,0xb5f313dedbfa1f8fd40a0a920255bb06b0b09912,10500000000000000,1,0
0xad943d88a2b3a739ec1e924eae3c59edc27cf28ad6d8133d0b3264a811a6468c,50138,1438984479,0xf2fbb6d887f8b8cc3a869aba847f3d1f643c53d6,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5000000000000000000,0x70c6b45fe0a5116e97b112b806a76e2f51e24413,25042241712310644,1,0
0xea0eea5f926e53d268ba31f60abb3b156d7b3f1ed4ba1c65ee3530edae98c25f,50171,1438984894,0x3d0768da09ce77d25e2d998e6a7b6ed4b9116c2d,0x6e38a457c722c6011b2dfa06d49240e797844d66,0,0xab84940b570d6358ed6a9dbf7e0bc8ec8f5a6e89,7780363238948782,1,0
0x99cece1c8aedfca0fd152be7067a8a00babf2898bfce4f025184fa5a9e8b505c,50185,1438985103,0xeb90c793b3539761e1c814a29671148692193eb4,0x796fb5ff91099467f7669c8fb0c68739fd3a9e40,986000000000000000000,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,24129735715386000,1,0
0xa74279338078c594447440748c7fbc68f249c240638a4b074d826987d0850f7d,50190,1438985182,0x85a2f6ea94d05e8c1d9ae2f4910338a358e98ded,0x23c24c8586531e5ea9da9ecade68724f7ec6b9ea,100000000000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,1198478270745000,1,0
0x16bcd8a905cf82430ad7ef9521cb91b5fd368ae640031d4cd6654aa40da3421c,50191,1438985210,0xb981ad5e6b7793a23fc6c1e8692eb2965d18d0da,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,9999300000000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,25320679510922664,1,0
0x0cb8f22d8fde6ddc0c0c1bfb2872d6ded763f5201d5bac2a043aaa556cea7ba7,50195,1438985285,0x4b3aab335ebbfaa870cc4d605e7d2e74c668369f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000,0x5f8f73e26cdf436f19cb24c82f90a15afe55b592,1233694645795800,1,0
0x40463c6d40f75f3aa044d890cfaa7921f0787139fa7765986ca2d5faf5ee2990,50195,1438985285,0x2a59e47ea5d8f0e7c028a3e8e093a49c1b50b9a3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100000000000000000000,0x5f8f73e26cdf436f19cb24c82f90a15afe55b592,25320679510922664,1,0
0x5c0438a3f4dc821e1a6ac191c09912e8dc9d1381743a1269304b10456ece640b,50199,1438985310,0x7b893286427e72db219a21fc4dcd5fbf59283c31,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,9999900000000000000000,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,25320679510922664,1,0
0x0d9b2b26f8ebf26029b4ecc1112a59ec99478e99cb900cd280abdaa4d79c9d12,50201,1438985343,0xd2f1998e1cb1580cec4f6c047dcd3dcec54cf73c,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,199000000000000000000,0x24339341f29d2aad7d3c591c0f9931e7d4bfed6e,25320679510922664,1,0
0xf33affad8185dad46aa83f65d178fa8c0a3844ab34c3c27c964e899c2dff4053,50203,1438985398,0xc13dad778d7bce116bd97f744625d57f7124c38a,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5000000000000000000,0x684a7b7c096606d1de0bddbb85d6e289b882dcea,1271087379767136,1,0
0x76bbe2f998dd179ef47f719efe07db66b4657c32f0a0d8e95326fbe42e5fb9b5,50207,1438985429,0x796fb5ff91099467f7669c8fb0c68739fd3a9e40,0x32be343b94f860124dc4fee278fdcbd38c102d88,985998771050000023552,0x0eded3da479d0bef8eec92a76644d3f4e3c177f7,1228945317243000,1,0
0x6dcca02e1d915aa34096b56f9d66f6ad93ace8f8a62cfd785c51a0d09cf6a22a,50207,1438985429,0x2744ff67464121e35afc2922177164fa2fcb0267,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,99500000000000000000,0x0eded3da479d0bef8eec92a76644d3f4e3c177f7,25320679510922664,1,0
0x532d7b8954e301ac68c7b7497488a662866cf56f50bdd1ae38a195f0e62064f5,50207,1438985429,0x17580b766f7453525ca4c6a88b01b50570ea088c,0x109c4f2ccc82c4d77bde15f306707320294aea3f,1000000000000000000,0x0eded3da479d0bef8eec92a76644d3f4e3c177f7,4047266524886433,1,0
0x787b09b1f8c336ec209cd679e3df3466457dd321e47228aabd59024614295655,50209,1438985453,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0xeb1325c8d9d3ea8d74ac11f4b00f1b2367686319,23995119944535096,1,0
0x4c84d504911d32cbcd19fbdc9f6f5fcb54d0e91ae96a457859c5cab429b49722,50210,1438985468,0xc13dad778d7bce116bd97f744625d57f7124c38a,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,220000000000000000000,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,1182570994792008,1,0
0x75210e52d7afc96858994c7002487ff92b471e1eb00e58c41851b52c7dd1299b,50210,1438985468,0x1a987e3f83de75a42f1bde7c997c19217b4a5f24,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,500000000000000000000,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,25320679510922664,1,0
0x4b7ba97d6dfd71c1956c111f0ec0251843da1e9b80da0e5294f1cc696b157ced,50213,1438985511,0xa514d00edd7108a6be839a638db2415418174196,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,29500000000000000000000,0x0aa8ae2485e31c024201bdf77bfa25021bc10c5b,25320679510922664,1,0
0x827449cc0b807e0aa76392fa03f3814821eede57b6ddc543149a8d8f20e5f929,50214,1438985553,0x57bddf078834009c89d88e6282759dc45335b470,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,2146000000000000000000,0xe343732d1ea6921c73683b947937ac902b77ad4f,25320679510922664,1,0
0x9818c7e8650330c9df3d66d76c7a8325ffdcd9cb775a2a5da70d127be32a01c9,50214,1438985553,0x50e13023bd9ca96ad4c53fdfd410cb6b1f420bdf,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5000000000000000000,0xe343732d1ea6921c73683b947937ac902b77ad4f,1217984526765204,1,0
0xa066306ff5e7ccacc419e071c1f992737578c27a254cca8fe75ccd6230f6d0c9,50215,1438985569,0xeb90c793b3539761e1c814a29671148692193eb4,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,996000000000000000000,0x4ef5e475724b7c945a4bdbb1be68d76103ba9013,25115003963536932,1,0
0x097fc62b2156a44bf6eecd58e4ffbfe2f6494f2d9fdc02e2f59ed57e3e2fed9f,50215,1438985569,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0x4ef5e475724b7c945a4bdbb1be68d76103ba9013,24332584816491924,1,0
0x6678780b6106e6a10e620e1a4d767fefaef7c0ba510755b5bbb50803bf4a4094,50217,1438985657,0x136d4b662bbd1080cfe4445b0fa213864435b7f1,0xc8ebccc5f5689fa8659d83713341e5ad19349448,1342394241375000,0xbb7b8287f3f0a933474a79eae42cbca977791171,1230911171217000,1,0
0x2d0504b8d4d05e08002c0d6132151f77dbbc6d2b50e37c5617d7069508b71bda,50222,1438985711,0x75f9ad8f648129cb38e85d8ab3018af048e18f24,0x6e38a457c722c6011b2dfa06d49240e797844d66,0,0xf2d2aff1320476cb8c6b607199d23175cc595693,6191641884994302,1,0
0x4a159702a740f6d47a7b1bc3e8e3389a4d3f0c9163fbef59431db8aa18d8579f,50222,1438985711,0x4b3aab335ebbfaa870cc4d605e7d2e74c668369f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,59998990000000000000000,0xf2d2aff1320476cb8c6b607199d23175cc595693,1176953331095016,1,0
0xab7ddcdfa888461ad918b37173a896dc88630c3292d68affdee934780bbaf231,50222,1438985711,0x136d4b662bbd1080cfe4445b0fa213864435b7f1,0xc8ebccc5f5689fa8659d83713341e5ad19349448,1000000000000000,0xf2d2aff1320476cb8c6b607199d23175cc595693,1194580527882000,1,0
0x27f8752ca7d0afba13bb9d85d9c652dfa9bbbe012064f8540d72499df6122e4d,50222,1438985711,0x8abedc756e11b6fe8ef40840f01effe5dc147331,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100000000000000000,0xf2d2aff1320476cb8c6b607199d23175cc595693,1235327500797780,1,0
0x17cfc967783b08ad8d58f640e4060f323bd1a3cb53101d3324c272ed70e55718,50230,1438985839,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,26087201531965200,1,0
0x354a0d645b6d11739387f56ffb0467d27b836c3643f3538e0ff3a076b616631d,50230,1438985839,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,26087201531965200,1,0
0xdf371f3e344bc0251b54457c7996e504cbd8b41752524d594711a026afe9276d,50230,1438985839,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,26087201531965200,1,0
0x7750f31a1fdad5bef116e29cce2a65c002b5ac555b4a7014ddee504dbd9d619a,50230,1438985839,0x50e13023bd9ca96ad4c53fdfd410cb6b1f420bdf,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,194000000000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,1288232785778244,1,0
0x2e0f2db57e0dcb5d03da943cb4911de0aac72d05af06e986e278fbb8d7512308,50230,1438985839,0x136d4b662bbd1080cfe4445b0fa213864435b7f1,0xc8ebccc5f5689fa8659d83713341e5ad19349448,3300000000000000,0xbb7b8287f3f0a933474a79eae42cbca977791171,1205791412196000,1,0
0xb34036f9a8f1c376f7b621dbd316613d33382b2f0fc4c31b97f957f74b2234b3,50232,1438985858,0x795c74a013aa756356187119ae89573c59c63cb4,0xffeef280ababd07bd185b0ff831ac17b8020d365,420000000000000000,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13,1150933596456000,1,0
0x87b74e2500c4f723587469a733e73a0ce53fe13fd87b995f3080f802721e6913,50233,1438985870,0xf88a65846c19d8fc76fff545feaa7bbc7114f667,0x109c4f2ccc82c4d77bde15f306707320294aea3f,1000000000000000000,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88,65848859627470923,1,0
0xb581364e6d3ea9acd149508f80531afc0889ffe8b34762787864005baf393e7e,50242,1438985945,0x0927220492194b2eda9fc4bbe38f25d681dfd36c,0x6e38a457c722c6011b2dfa06d49240e797844d66,0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b,6181784320788230,1,0
0x6bc7b73407978e803c7b182a9b0740578b0ef7606ab797b1328d124676fb6b82,50245,1438985988,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0x9746c7e1ef2bd21ff3997fa467593a89cb852bd0,24899921605386144,1,0
0x88de0b3aeab87b831982fa5d81aad3fcfc0eb55076e59b0b383c8f3d7aabec11,50245,1438985988,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0x9746c7e1ef2bd21ff3997fa467593a89cb852bd0,24899921605386144,1,0
0xe85e0fd10c7b0aa751d322100f9f5a50551a7adfafa4d264818bd02a28a40f79,50245,1438985988,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0x9746c7e1ef2bd21ff3997fa467593a89cb852bd0,24899921605386144,1,0
0x664b98d51779164c68818fe41ce578332e28195a381a3ee83e60784fec551976,50245,1438985988,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0x9746c7e1ef2bd21ff3997fa467593a89cb852bd0,24899921605386144,1,0
0x8496854f0c706f53c828a2db82bf0c8cc2ba5ceb41cfba660a8cd5938c3eeb6c,50245,1438985988,0x5e1fbd4e58e2312b3c78d7aaaafa10bf9c3189e3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000000,0x9746c7e1ef2bd21ff3997fa467593a89cb852bd0,24899921605386144,1,0
0xa6d2482457f18a5b1f443934354870b16182c35f3be9aecb1b91b009f698deed,50245,1438985988,0x795c74a013aa756356187119ae89573c59c63cb4,0x431f45ff1650d680041a5034211e066e89b7aadd,420000000000000000,0x9746c7e1ef2bd21ff3997fa467593a89cb852bd0,1239528204054000,1,0
0x654fa5ef51dca5bfc2adb715542fc0b3974cc59e676c5608781df02de378c5c8,50247,1438986030,0x23c24c8586531e5ea9da9ecade68724f7ec6b9ea,0x88a0a05437262a1b65f41a978cb16cb1f0bfcfe0,99992000000000000000,0xb3395f0a13448d9a660ac4ab2abbc61f555f3656,1170301174854000,1,0
0xc7b726f297f9eb9b7d17864b31ed3b2f527672fcdf71d6fcd2728abaa6397851,50249,1438986071,0xfc372ff6927cb396d9cf29803500110da632bc52,0x109c4f2ccc82c4d77bde15f306707320294aea3f,100000000000000000000,0xeb1325c8d9d3ea8d74ac11f4b00f1b2367686319,56140280723600000,0,0
0x58a2cf5eaf3920ff4387b0e4c206169140ff9f8a998a5becff3bf4f6f3b91a57,50249,1438986071,0x3e76a62db187aa74f63817533b306cead0e8cebe,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000000000000000000,0xeb1325c8d9d3ea8d74ac11f4b00f1b2367686319,1245508429219008,1,0
0xde237a74c56b0fadeaa29b153049d5b2fde1beceb4f899bb776b799071995b58,50251,1438986094,0xf2fbb6d887f8b8cc3a869aba847f3d1f643c53d6,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,3990000000000000000000,0x305e8d20ca61ba9dd2dd18e1134e7cdb9a13f68d,25042241712310644,1,0
0x531445f7918d07fca241edf7465ba3eeb12147964f632c7c833368fd5fd45a6f,50255,1438986175,0x3e76a62db187aa74f63817533b306cead0e8cebe,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,4200000000000000000000,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13,1295594998254060,1,0
0x30c8fcb5d0c4814de6321b0293cbcaac4b6e88322a707dd994d01788aed1a56c,50263,1438986285,0xa7607b42573bb6f6b4d4f23c7e2a26b3a0f6b6f0,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1500000000000000000000,0xeb1325c8d9d3ea8d74ac11f4b00f1b2367686319,25320679510922664,1,0
0x1152d061095a9b0e094301e14589146737c484631740e93fbdcf7a4b3a1da276,50264,1438986300,0x26e3f7c9e444f2ca9e0be2af841bd060cf1cbddb,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,187000000000000000000,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13,1180781342439156,1,0
0xc044734c4b6d94e0a3d59a7c99aac05f86464160dd8bb4fb55ada7943b44507e,50264,1438986300,0xffeef280ababd07bd185b0ff831ac17b8020d365,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,23,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13,1258187654549112,1,0
0x8174d70833455c18ea14b790ff21c958e5352f36bbbeb91bf21209a2b06084e0,50271,1438986410,0x431f45ff1650d680041a5034211e066e89b7aadd,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,23,0x19dafe19f11e960e4ccfc6a5aa8890ebd748ca1e,1296760813700088,1,0
0xffbea9f544b2d219e81e7feec343fdf1aff5d84bf385d790088c129c7086205b,50280,1438986543,0xcad6d85426181593cf3e16f594824847600c6122,0xb6c00721fbd69a851ee6456d71c429fbd8f0d022,250000000000000000,0xf2d2aff1320476cb8c6b607199d23175cc595693,1194949269696000,1,0
0xfabf3c116155aac2a236500d547a8af01400a75f18712c80a321a7058c486405,50280,1438986543,0x50e13023bd9ca96ad4c53fdfd410cb6b1f420bdf,0xfdfd6134c04a8ab7eb16f00643f8fed7daaaecb2,990000000000000000,0xf2d2aff1320476cb8c6b607199d23175cc595693,1180434216297000,1,0
0x8024846eb25bb79048636e33997e2ff9d43c9417fc01d739de901df5d26f8aef,50284,1438986621,0x8a7a06be199a3a58019d846ac9cbd4d95dd757de,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,10000000000000000,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210,25320679510922664,1,0
0xa9e392da6a7d0eb9d2560f2fe34dc19d77c5e46c4915c1dc1679a85b1574a0e7,50285,1438986643,0x431f45ff1650d680041a5034211e066e89b7aadd,0xf8e6a503a2c62ce87d7cb0866e7dc32750d1310e,42,0x0037ce3d4b7f8729c8607d8d0248252be68202c0,1245317922498648,1,0
0x40f3e6c9438e7f62e2d95a5cc28ff8ea0f6082a02acd99a593609a51b836efac,50286,1438986661,0x2744ff67464121e35afc2922177164fa2fcb0267,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,400000000000000000,0x70137010922f2fc2964b3792907f79fbb75febe8,25320679510922664,1,0
0xd8d643d7bc4b692577522cdf76e3487d26477b234067352cf4ac9d3b92a3b8bd,50289,1438986733,0xffeef280ababd07bd185b0ff831ac17b8020d365,0xb76dd6f09b053a863dc183ff2724ea0577417e4f,42,0x0a63e1a8c33e351679e3581ac84ce341c32f813a,1195027222091824,1,0
0xe2a0fff0d296dba63188dd2ca8799c8c475c9a00ec703a2e25511eb978b58c0a,50289,1438986733,0x1715dfcf43df151db1538fcc13532432a7ac1314,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,400000000000000000,0x0a63e1a8c33e351679e3581ac84ce341c32f813a,1253633678813760,1,0
0xd3ef4f4fc66c8b1c865471c28315e465400a9feebf5d8f7f05d3daf76a8aeeaf,50289,1438986733,0xfd2605a2bf58fdbb90db1da55df61628b47f9e8c,0x073f70b5bfade6409e4951ef72bc8f4157677729,5000000000000000000,0x0a63e1a8c33e351679e3581ac84ce341c32f813a,1210174998900000,1,0
0xcd31cbd995a5363263bde279a5ca00155067db49a1dc0a32b5ddeb6519a0c887,50295,1438986827,0x881b0a4e9c55d08e31d8d3c022144d75a454211c,0x109c4f2ccc82c4d77bde15f306707320294aea3f,1000000000000000000,0x902ca27b08d58442b67bb4fa988de351468ab59f,7874921024435185,1,0
